=============172355.0	-54619.50833333334
-26931855.0	17375386.67499999
-26907100.0	17572167.166666657
-26810945.0	17780347.658333324
-26705790.0	17980728.14999999
-26587435.0	18181708.64166666
-26620280.0	18365289.133333325
-26656125.0	18544669.624999993
-26644570.0	18746850.11666666
-26551415.0	18946030.608333327
-26446260.0	19136811.099999994
-26340505.0	19332991.59166666
-26378150.0	19499772.08333333
-26433195.0	19661752.574999996
-26412640.0	19863933.066666663
-26363885.0	20075713.55833333
-26295330.0	20274894.049999997
-26271175.0	20484274.541666664
-26397020.0	20616255.03333333
-26508465.0	20767435.525
-26574310.0	20957016.016666666
-26638355.0	21146596.508333333
-26693400.0	21346977.0
-26881645.0	21375157.491666667
-27062090.0	21405737.983333334
-27225135.0	21463918.475
-27335380.0	21619298.96666667
-27434825.0	21772879.458333336
-27541470.0	21937259.950000003
-27737515.0	21926440.44166667
-27906560.0	21954620.933333337
-28012005.0	22087801.425000004
-28115050.0	22222781.91666667
-28203695.0	22367962.40833334
-28378140.0	22373942.900000006
-28550785.0	22369723.391666673
-28676030.0	22447103.88333334
-28779075.0	22580284.375000007
-28871320.0	22712864.866666675
-29049365.0	22714645.35833334
-29230410.0	22698425.85000001
-29370655.0	22761406.341666676
-29474300.0	22897586.833333343
-29577345.0	23037367.32500001
-29682190.0	23187947.816666678
-29866835.0	23185528.308333345
-30035280.0	23214908.800000012
-30149125.0	23343889.29166668
-30261170.0	23474669.783333346
-29960415.0	23729650.275000013
-30148660.0	23733230.76666668
-30324305.0	23783011.258333348
-30439350.0	23933591.750000015
-30536995.0	24088372.241666682
-30716240.0	24115352.73333335
-30900285.0	24135733.225000016
-30991330.0	24303713.716666684
-31079975.0	24475894.20833335
-31145220.0	24661874.700000018
-31304665.0	24720655.191666685
-31457510.0	24774035.683333352
-31551555.0	24866416.17500002
-31647400.0	24996596.666666687
-31743845.0	25148377.158333354
-31851690.0	25291757.65000002
-32034535.0	25285738.141666688
-32181380.0	25339118.633333355
-32295225.0	25481299.125000022
-32388070.0	25622879.61666669
-32561915.0	25652860.108333357
-32736360.0	25640840.600000024
-32896405.0	25663621.09166669
-32998250.0	25802201.58333336
-33088695.0	25947982.075000025
-33193540.0	26091362.566666692
-33369785.0	26090143.05833336
-33526230.0	26131523.550000027
-33646675.0	26256904.041666694
-33755120.0	26400284.53333336
-33884565.0	26553265.02500003
-34086010.0	26556245.516666695
-34274255.0	26586226.008333363
-34388100.0	26738006.50000003
-34487545.0	26897586.991666697
-34684190.0	26931767.483333364
-34880235.0	26950347.97500003
-34965880.0	27139328.4666667
-35049125.0	27328308.958333366
-35096370.0	27538889.450000033
-35247415.0	27657669.9416667
-35387060.0	27779450.433333367
-35363505.0	28007430.925000034
-35323750.0	28228211.4166667
-35127395.0	28009791.90833337
-35204040.0	28174172.400000036
-35103685.0	28391352.891666703
-34994930.0	28600733.38333337
-34871775.0	28810113.875000037
-34906420.0	28994294.366666704
-34900265.0	29195274.85833337
-34796310.0	29408255.35000004
-34670755.0	29609835.841666706
-34565000.0	29804816.333333373
-34597845.0	29981196.82500004
-34497490.0	30183377.316666707
-34388135.0	30386157.808333375
-34254180.0	30582338.30000004
-34278025.0	30758718.79166671
-34276670.0	30949499.283333376
-34173315.0	31147479.775000043
-34053160.0	31338260.26666671
-34069205.0	31512840.758333378
-34093050.0	31683221.250000045
-33978895.0	31881801.741666712
-33857540.0	32081582.23333338
-33716385.0	32274162.725000046
-33706630.0	32471543.216666713
-33689675.0	32687523.70833338
-33557520.0	32897504.200000048
-33418765.0	33101484.691666715
-33449810.0	33285065.183333382
-33496455.0	33460845.67500005
-33397900.0	33666626.16666672
-33281345.0	33865206.65833338
-33076190.0	34080587.15000005
-33109035.0	34258767.64166672
-33045880.0	34463348.133333385
-32950925.0	34671528.62500005
-32702770.0	34866509.11666672
-32718815.0	35062689.60833339
-32728260.0	35268470.10000005
-32661505.0	35487450.59166672
-32562950.0	35706431.08333339
-32626995.0	35888211.575000055
-32666440.0	36100592.06666672
-32627885.0	36324972.55833339
-32575530.0	36555353.05000006
-32552575.0	36779133.541666724
-32692820.0	36917714.03333339
-32806065.0	37078494.52500006
-32892910.0	37267475.016666725
-32976755.0	37467855.50833339
-33166800.0	37476836.00000006
-33349045.0	37512216.49166673
-33462890.0	37663396.983333394
-33559335.0	37824177.47500006
-33747580.0	37840957.96666673
-33925025.0	37866138.458333395
-34022670.0	38004718.95000006
-34117315.0	38155299.44166673
-34289360.0	38172079.9333334
-34453005.0	38194860.425000064
-34560850.0	38318440.91666673
-34664495.0	38447421.4083334
-34781340.0	38576401.900000066
-34960585.0	38543982.39166673
-35086430.0	38687362.8833334
-35205075.0	38835543.37500007
-35313520.0	39003523.866666734
-35501765.0	39038904.3583334
-35592810.0	39190084.85000007
-35656855.0	39352065.341666736
-35720900.0	39514045.8333334
-35891145.0	39523026.32500007
-35694790.0	39252406.81666674
-35811635.0	39390987.308333404
-35514480.0	39654967.80000007
-35723725.0	39637548.29166674
-35527370.0	39328528.783333406
-35680215.0	39465309.27500007
-35833060.0	39602089.76666674
-36035105.0	39620670.25833341
-36153750.0	39786850.750000075
-36258595.0	39961431.24166674
-36329240.0	40143211.73333341
-36513285.0	40156392.225000076
-36633730.0	40298572.71666674
-36749975.0	40438953.20833341
-36964020.0	40426333.70000008
-37171465.0	40432314.191666745
-37306310.0	40598494.68333341
-37432755.0	40786275.17500008
-37655800.0	40801855.666666746
-37860845.0	40826436.15833341
-37977690.0	40983616.65000008
-38069935.0	41156397.14166675
-38258180.0	41180977.633333415
-38438625.0	41194158.12500008
-38566870.0	41324938.61666675
-38370515.0	41581719.10833342
-38568960.0	41568499.60000008
-38763805.0	41593080.09166675
-38884250.0	41746660.58333342
-38982495.0	41911041.075000085
-39168940.0	41947621.56666675
-39324785.0	42029202.05833342
-39410430.0	42214582.55000009
-39214075.0	42008163.04166675
-39334520.0	42153343.53333342
-39426765.0	42303924.02500009
-39254410.0	42375904.516666755
-39077855.0	42435885.00833342
-38933100.0	42494665.50000009
-38803945.0	42546245.99166676
-38625590.0	42521026.483333424
-38458635.0	42477206.97500009
-38301880.0	42492787.46666676
-38144525.0	42515567.958333425
-37948770.0	42492748.45000009
-37765615.0	42444128.94166676
-37598660.0	42445909.43333343
-37424505.0	42455489.925000094
-37244950.0	42421270.41666676
-37063595.0	42387050.90833343
-36901440.0	42384631.400000095
-36725485.0	42369011.89166676
-36581330.0	42292792.38333343
-36456375.0	42211772.8750001
-36302020.0	42172153.366666764
-36295265.0	42036533.85833343
-36298710.0	41900314.3500001
-36304555.0	41741294.841666766
-36302000.0	41579275.33333343
-36297645.0	41504255.8250001
-36292690.0	41430436.31666677
-36230735.0	41328416.808333434
-36165780.0	41220397.3000001
-36115225.0	41110577.79166677
-36066470.0	40983958.283333436
-36046515.0	40845938.7750001
-36100360.0	40739719.26666677
-36152405.0	40630499.75833344
-36080250.0	40818280.250000104
-36049495.0	41031860.74166677
-36061940.0	41240041.23333344
-36072585.0	41451221.725000106
-36205030.0	41566402.21666677
-36275675.0	41719982.70833344
-36247920.0	41917963.20000011
-36205765.0	42118943.691666774
-36268010.0	42279724.18333344
-36237855.0	42476504.67500011
-36042100.0	42631885.166666776
-35846345.0	42781265.65833344
-35724990.0	42938446.15000011
-35549035.0	43075226.64166678
-35316680.0	43134007.133333445
-35110125.0	43158587.62500011
-34933570.0	43255168.11666678
-34732415.0	43334948.608333446
-34517460.0	43334929.10000011
-34330705.0	43312109.59166678
-34177550.0	43339090.08333345
-33973395.0	43336670.575000115
-33773440.0	43318051.06666678
-33628085.0	43335431.55833345
-33452130.0	43363612.050000116
-33257575.0	43353392.54166678
-33059420.0	43317973.03333345
-32876265.0	43323353.52500012
-32670310.0	43299334.016666785
-32467355.0	43263314.50833345
-32320800.0	43261495.00000012
-32171245.0	43275875.49166679
-31991690.0	43269855.98333345
-31793935.0	43562036.47500012
-31680980.0	43568016.96666679
-31511625.0	43579397.458333455
-31342870.0	43581177.95000012
-31137315.0	43882358.44166679
-30960760.0	43917138.93333346
-30764405.0	43930319.42500012
-30587850.0	43896699.91666679
-30423895.0	43923080.40833346
-30238340.0	43924860.900000125
-30041985.0	44205041.39166679
-29899030.0	44209221.88333346
-29724275.0	44181002.37500013
-29550120.0	44147382.866666794
-29353765.0	44443763.35833346
-29191610.0	44441343.85000013
-29009655.0	44416124.341666795
-28700500.0	44699904.83333346
-28555745.0	44654285.32500013
-28423590.0	44584665.8166668
-28337635.0	44465246.308333464
-28297880.0	44323026.80000013
-27847125.0	44185007.2916668
-27863770.0	44100387.783333465
-27874415.0	43935968.27500013
-27420060.0	43793148.7666668
-27431305.0	43708529.25833347
-26928950.0	43512309.750000134
-26943795.0	43370690.2416668
-26967640.0	43289670.73333347
-26465885.0	43079651.225000136
-26482530.0	42936231.7166668
-26499175.0	42857612.20833347
-25999220.0	42678792.70000014
-25597065.0	42971573.191666804
-25592110.0	42896553.68333347
-25102355.0	42714734.17500014
-25099200.0	42565914.666666806
-25120645.0	42450095.15833347
-25160090.0	42318075.65000014
-25188735.0	42196856.14166681
-25210780.0	42072636.633333474
-25265825.0	41953817.12500014
-25400670.0	41873997.61666681
-25560715.0	41803778.108333476
-25736360.0	41845758.60000014
-25910205.0	41894339.09166681
-26067850.0	41936319.58333348
-26236895.0	41896100.075000145
-26415540.0	41868480.56666681
-26519185.0	41786861.05833348
-26617430.0	41658441.550000146
-26638875.0	41511422.04166681
-26671120.0	41414802.53333348
-26703365.0	41316983.02500015
-26227410.0	41124363.516666815
-26241655.0	40977344.00833348
-26259500.0	40900524.50000015
-25764345.0	40718104.991666816
-25368190.0	41030685.48333348
-24958835.0	40956265.97500015
-24757080.0	40760046.46666682
-24481925.0	41098426.958333485
-24267770.0	41026407.45000015
-24067215.0	40857187.94166682
-23865260.0	41220168.43333349
-23668305.0	41139148.92500015
-23632150.0	41004729.41666682
-23590595.0	40915909.90833349
-23079840.0	40864290.400000155
-22883485.0	41187070.89166682
-22683130.0	41481051.38333349
-22531775.0	41501431.87500016
-22315020.0	41488812.36666682
-22118665.0	41449192.85833349
-21922910.0	41488773.35000016
-21709155.0	41481553.841666825
-21512600.0	41462934.33333349
-21325245.0	41489314.82500016
-21142090.0	41463495.31666683
-21001535.0	41482075.808333494
-20812980.0	41485656.30000016
-20637025.0	41461036.79166683
-20440670.0	41748417.283333495
-20244115.0	42026197.77500016
-20099960.0	42052578.26666683
-19904205.0	42056758.7583335
-19722250.0	42024939.250000164
-19577495.0	42044119.74166683
-19380340.0	42309900.2333335
-19198385.0	42273880.725000165
-19024230.0	42296061.21666683
-18821875.0	42309241.7083335
-18621720.0	42344622.20000017
-18422365.0	42370402.691666834
-18202610.0	42353583.1833335
-18042255.0	42340363.67500017
-17845900.0	42636144.166666836
-17744945.0	42958924.6583335
-17591190.0	42968505.15000017
-17389835.0	43259485.64166684
-17193480.0	43246866.133333504
-17004325.0	43237846.62500017
-16807970.0	43519827.11666684
-16624815.0	43531207.608333506
-16420660.0	43507188.10000017
-16253705.0	43490368.59166684
-16072350.0	43469349.08333351
-15943795.0	43378129.575000174
-15859640.0	43266510.06666684
-15396285.0	43151290.55833351
-15382930.0	43072071.050000176
-15404975.0	42945451.54166684
-15423420.0	42882432.03333351
-15473665.0	42815812.52500018
-15509510.0	42668793.016666844
-15527355.0	42615373.50833351
-15023800.0	42400554.00000018
-14630045.0	42709534.491666846
-14208690.0	42631514.98333351
-14240935.0	42497695.47500018
-14239580.0	42429875.96666685
-13746225.0	42263656.458333515
-13355470.0	42559436.95000018
-12929915.0	42482017.44166685
-12640160.0	42282197.933333516
-12401005.0	42643378.42500018
-12204650.0	42657758.91666685
-12228495.0	42589339.40833352
-12250540.0	42522719.900000185
-11741585.0	42335500.39166685
-11368230.0	42660080.88333352
-10946875.0	42590461.375000186
-10688920.0	42426041.86666685
-10476165.0	42783622.35833352
-10521610.0	42612002.85000019
-10554455.0	42542383.341666855
-10055700.0	42344363.83333352
-9672145.0	42656944.32500019
-9254390.0	42566324.81666686
-8977235.0	42428905.30833352
-8721880.0	42768485.80000019
-8468925.0	42649066.29166686
-8272570.0	42621446.783333525
-8021015.0	42553027.27500019
-7922460.0	42882407.76666686
-7723505.0	42907588.25833353
-7581150.0	42896168.75000019
-7307395.0	43192549.24166686
-7190840.0	43173329.73333353
-7018485.0	43161910.225000195
-6813530.0	43474490.71666686
-6617175.0	43518871.20833353
-6366220.0	43823651.7000002
-6187865.0	43877032.191666864
-5978310.0	43848812.68333353
-5832355.0	43881193.1750002
-5636000.0	44173973.666666865
-5533245.0	44513554.15833353
-5356690.0	44491334.6500002
-5150735.0	44801515.14166687
-4954380.0	44846495.633333534
-4748225.0	44880676.1250002
-4601670.0	44938856.61666687
-4399115.0	45009637.108333535
-4251960.0	45076217.6000002
-4055605.0	45087598.09166687
-3912050.0	45127778.58333354
-3727095.0	45134959.075000204
-3523940.0	45415139.56666687
-3323985.0	45741520.05833354
-3127230.0	46012700.550000206
-2930275.0	46368481.04166687
-2733120.0	46655861.53333354
-2532565.0	46964242.02500021
-2336210.0	46987022.516666874
-1892055.0	46997803.00833354
-1603300.0	47012783.50000021
-1406345.0	47295963.991666876
-1275390.0	47646344.48333354
-1078835.0	47690724.97500021
-829280.0	47680505.46666688
-632925.0	47691885.958333544
-436570.0	47740466.45000021
-269615.0	48021846.94166688
-72460.0	48314027.433333546
123895.0	48339207.92500021
322650.0	48330788.41666688
597005.0	48507168.90833355
793760.0	48730949.400000215
990315.0	48723729.89166688
1186670.0	48906710.38333355
1383025.0	49123290.875000216
1726980.0	49397471.36666688
1923335.0	49611051.85833355
2009290.0	49811432.35000022
2205845.0	49719612.841666885
2402200.0	49916393.33333355
2592555.0	49889373.82500022
2587310.0	49783754.316666886
2558665.0	49618134.80833355
2542620.0	49492115.30000022
3035975.0	49300695.79166689
3443530.0	49591076.283333555
3878085.0	49528056.77500022
4165440.0	49312637.26666689
4372995.0	49585017.75833356
4615950.0	49524998.25000022
4815705.0	49312578.74166689
5013660.0	49628159.23333356
5217615.0	49565739.725000225
5413970.0	49572320.21666689
5654925.0	49608300.70833356
5851280.0	49804481.20000023
6047635.0	50010261.69166689
6389790.0	50288042.18333356
6586145.0	50484222.67500023
6546100.0	50664203.166666895
6742455.0	50623983.65833356
7116410.0	50466764.15000023
7312765.0	50712744.6416669
7651320.0	50907725.133333564
8050475.0	50807505.62500023
8179630.0	50992286.1166669
8401985.0	51241266.608333565
8739940.0	51205847.10000023
8944895.0	51383427.5916669
9195450.0	51562808.08333357
9537005.0	51509388.575000234
9733360.0	51758369.0666669
9929715.0	51722949.55833357
10126070.0	51908930.050000235
10322425.0	52129110.5416669
10518780.0	52049891.03333357
10715135.0	52231671.52500024
10911490.0	52542452.016666904
11107845.0	52607232.50833357
11304200.0	52952813.00000024
11500555.0	53225793.491666906
11697510.0	53236573.98333357
11894465.0	53312754.47500024
12090820.0	53312734.96666691
12281775.0	53323515.458333574
12479530.0	53264695.95000024
12685085.0	53575476.44166691
12944840.0	53554456.933333576
13141195.0	53901837.42500024
13338150.0	53850817.91666691
13441505.0	53731998.40833358
13648660.0	53613778.900000244
13845015.0	53923959.39166691
14041370.0	53930539.88333358
14198125.0	53848920.375000246
14214480.0	53716300.86666691
14216435.0	53557881.35833358
14148190.0	53510461.85000025
14064945.0	53482242.341666915
13961300.0	53425222.83333358
14158455.0	53172003.32500025
13984610.0	53248183.816666916
13826965.0	53344764.30833358
13796520.0	53549344.80000025
13736075.0	53727525.29166692
13699630.0	53912905.783333585
13741185.0	54109086.27500025
13781540.0	54307066.76666692
13814695.0	54498447.258333586
14179650.0	54625627.75000025
14346605.0	54785208.24166692
14527960.0	54934588.73333359
14753715.0	55114569.225000255
14915270.0	55276549.71666692
15090025.0	55425930.20833359
15262980.0	55569310.70000026
15401735.0	55754691.19166692
15595690.0	55862671.68333359
15747045.0	56022852.17500026
15912800.0	56175232.666666925
16078555.0	56327613.15833359
16244310.0	56479993.65000026
16410065.0	56632374.14166693
16575820.0	56784754.63333359
16741575.0	56937135.12500026
16907330.0	57089515.61666693
17073085.0	57241896.108333595
17238840.0	57394276.60000026
17404595.0	57546657.09166693
17570350.0	57699037.5833336
17736105.0	57851418.075000264
17901860.0	58003798.56666693
18067615.0	58156179.0583336
18233370.0	58308559.550000265
18399125.0	58460940.04166693
18564880.0	58613320.5333336
18730635.0	58765701.02500027
18896390.0	58918081.516666934
19062145.0	59070462.0083336
19227900.0	59222842.50000027
19393655.0	59375222.991666935
19559410.0	59527603.4833336
19725165.0	59679983.97500027
19890920.0	59832364.46666694
20056675.0	59984744.958333604
20222430.0	60137125.45000027
20388185.0	60289505.94166694
20553940.0	60441886.433333606
20719695.0	60594266.92500027
20885450.0	60746647.41666694
21051205.0	60899027.90833361
21216960.0	61051408.400000274
21382715.0	61203788.89166694
21548470.0	61356169.38333361
21714225.0	61508549.875000276
21879980.0	61660930.36666694
22045735.0	61813310.85833361
22211490.0	61965691.35000028
22377245.0	62118071.841666944
22543000.0	62270452.33333361
22708755.0	62422832.82500028
22874510.0	62575213.316666946
23040265.0	62727593.80833361
23206020.0	62879974.30000028
23371775.0	63032354.79166695
23537530.0	63184735.283333614
23703285.0	63337115.77500028
